date,country,group,chemical_substance,items
2025-06,England,Anxiolytics,Zopiclone,67392.0
2025-06,England,Antidepressants,Agomelatine,438.0
2025-06,England,Antidepressants,Amitriptyline hydrochloride,280118.0
2025-06,England,Antidepressants,Bupropion hydrochloride,261.0
2025-06,England,Anxiolytics,Buspirone hydrochloride,2918.0
2025-06,England,Anxiolytics,Chloral hydrate,145.0
2025-06,England,Anxiolytics,Chlordiazepoxide hydrochloride,312.0
2025-06,England,Antidepressants,Citalopram hydrobromide,185566.0
2025-06,England,Antidepressants,Citalopram hydrochloride,814.0
2025-06,England,Anxiolytics,Clobazam,4902.0
2025-06,England,Anxiolytics,Clomethiazole,110.0
2025-06,England,Antidepressants,Clomipramine hydrochloride,3245.0
2025-06,England,Anxiolytics,Clonazepam,13139.0
2025-06,England,Anxiolytics,Daridorexant,518.0
2025-06,England,Anxiolytics,Diazepam,41775.0
2025-06,England,Antidepressants,Dosulepin hydrochloride,3433.0
2025-06,England,Antidepressants,Doxepin,251.0
2025-06,England,Antidepressants,Duloxetine hydrochloride,103255.0
2025-06,England,Antidepressants,Escitalopram,22561.0
2025-06,England,Antidepressants,Fluoxetine hydrochloride,145261.0
2025-06,England,Antidepressants,Fluvoxamine maleate,301.0
2025-06,England,Antidepressants,Imipramine hydrochloride,1506.0
2025-06,England,Antidepressants,Isocarboxazid,6.0
2025-06,England,Antidepressants,Lofepramine hydrochloride,2399.0
2025-06,England,Anxiolytics,Loprazolam mesilate,114.0
2025-06,England,Anxiolytics,Lorazepam,11987.0
2025-06,England,Anxiolytics,Lormetazepam,140.0
2025-06,England,Anxiolytics,Melatonin,32104.0
2025-06,England,Antidepressants,Mianserin hydrochloride,16.0
2025-06,England,Anxiolytics,Midazolam hydrochloride,1266.0
2025-06,England,Anxiolytics,Midazolam maleate,261.0
2025-06,England,Antidepressants,Mirtazapine,225062.0
2025-06,England,Antidepressants,Moclobemide,86.0
2025-06,England,Anxiolytics,Nitrazepam,3988.0
2025-06,England,Antidepressants,Nortriptyline,15607.0
2025-06,England,Anxiolytics,Oxazepam,605.0
2025-06,England,Anxiolytics,Paraldehyde,29.0
2025-06,England,Antidepressants,Paroxetine hydrochloride,18664.0
2025-06,England,Antidepressants,Phenelzine sulfate,54.0
2025-06,England,Anxiolytics,Phenobarbital,2203.0
2025-06,England,Anxiolytics,Pregabalin,145914.0
2025-06,England,Anxiolytics,Promethazine teoclate,446.0
2025-06,England,Antidepressants,Reboxetine,455.0
2025-06,England,Antidepressants,Sertraline hydrochloride,403942.0
2025-06,England,Anxiolytics,Sodium oxybate,7.0
2025-06,England,Anxiolytics,Temazepam,4993.0
2025-06,England,Antidepressants,Tranylcypromine sulfate,31.0
2025-06,England,Antidepressants,Trazodone hydrochloride,42247.0
2025-06,England,Antidepressants,Trimipramine maleate,220.0
2025-06,England,Antidepressants,Venlafaxine,83800.0
2025-06,England,Antidepressants,Vortioxetine,5964.0
2025-06,England,Anxiolytics,Zolpidem tartrate,4415.0
2025-06,England,Anxiolytics,Zopiclone,39604.0
2025-06,England,Antidepressants,Agomelatine,151.0
2025-06,England,Antidepressants,Amitriptyline hydrochloride,181925.0
2025-06,England,Antidepressants,Bupropion hydrochloride,252.0
2025-06,England,Anxiolytics,Buspirone hydrochloride,7317.0
2025-06,England,Anxiolytics,Chloral hydrate,134.0
2025-06,England,Anxiolytics,Chlordiazepoxide hydrochloride,188.0
2025-06,England,Antidepressants,Citalopram hydrobromide,142039.0
2025-06,England,Antidepressants,Citalopram hydrochloride,611.0
2025-06,England,Anxiolytics,Clobazam,7056.0
2025-06,England,Anxiolytics,Clomethiazole,30.0
2025-06,England,Anxiolytics,Clomethiazole edisilate,1.0
2025-06,England,Antidepressants,Clomipramine hydrochloride,2821.0
2025-06,England,Anxiolytics,Clonazepam,9793.0
2025-06,England,Anxiolytics,Daridorexant,2589.0
2025-06,England,Anxiolytics,Diazepam,45641.0
2025-06,England,Antidepressants,Dosulepin hydrochloride,3229.0
2025-06,England,Antidepressants,Doxepin,146.0
2025-06,England,Antidepressants,Duloxetine hydrochloride,64704.0
2025-06,England,Antidepressants,Escitalopram,23120.0
2025-06,England,Antidepressants,Fluoxetine hydrochloride,92542.0
2025-06,England,Antidepressants,Fluvoxamine maleate,193.0
2025-06,England,Antidepressants,Imipramine hydrochloride,786.0
2025-06,England,Antidepressants,Isocarboxazid,1.0
2025-06,England,Antidepressants,Lofepramine hydrochloride,982.0
2025-06,England,Anxiolytics,Loprazolam mesilate,144.0
2025-06,England,Anxiolytics,Lorazepam,9986.0
2025-06,England,Anxiolytics,Lormetazepam,116.0
2025-06,England,Anxiolytics,Melatonin,26920.0
2025-06,England,Antidepressants,Mianserin hydrochloride,8.0
2025-06,England,Anxiolytics,Midazolam hydrochloride,1142.0
2025-06,England,Anxiolytics,Midazolam maleate,147.0
2025-06,England,Antidepressants,Mirtazapine,192259.0
2025-06,England,Antidepressants,Moclobemide,80.0
2025-06,England,Anxiolytics,Nitrazepam,4040.0
2025-06,England,Antidepressants,Nortriptyline,14822.0
2025-06,England,Anxiolytics,Oxazepam,526.0
2025-06,England,Anxiolytics,Paraldehyde,16.0
2025-06,England,Antidepressants,Paroxetine hydrochloride,15965.0
2025-06,England,Antidepressants,Phenelzine sulfate,35.0
2025-06,England,Anxiolytics,Phenobarbital,1569.0
2025-06,England,Anxiolytics,Phenobarbital sodium,7.0
2025-06,England,Anxiolytics,Pregabalin,136765.0
2025-06,England,Anxiolytics,Promethazine teoclate,147.0
2025-06,England,Antidepressants,Reboxetine,267.0
2025-06,England,Antidepressants,Sertraline hydrochloride,325160.0
2025-06,England,Anxiolytics,Sodium oxybate,1.0
2025-06,England,Anxiolytics,Temazepam,3377.0
2025-06,England,Antidepressants,Tranylcypromine sulfate,14.0
2025-06,England,Antidepressants,Trazodone hydrochloride,17831.0
2025-06,England,Antidepressants,Trimipramine maleate,75.0
2025-06,England,Antidepressants,Venlafaxine,81054.0
2025-06,England,Antidepressants,Vortioxetine,5467.0
2025-06,England,Anxiolytics,Zolpidem tartrate,5874.0
2025-06,England,Anxiolytics,Zopiclone,45968.0
2025-06,England,Antidepressants,Agomelatine,698.0
2025-06,England,Antidepressants,Amitriptyline hydrochloride,166857.0
2025-06,England,Antidepressants,Bupropion hydrochloride,613.0
2025-06,England,Anxiolytics,Buspirone hydrochloride,3017.0
2025-06,England,Anxiolytics,Chloral hydrate,115.0
2025-06,England,Anxiolytics,Chlordiazepoxide hydrochloride,467.0
2025-06,England,Antidepressants,Citalopram hydrobromide,149326.0
2025-06,England,Antidepressants,Citalopram hydrochloride,998.0
2025-06,England,Anxiolytics,Clobazam,5215.0
2025-06,England,Anxiolytics,Clomethiazole,9.0
2025-06,England,Antidepressants,Clomipramine hydrochloride,2512.0
2025-06,England,Anxiolytics,Clonazepam,14946.0
2025-06,England,Anxiolytics,Daridorexant,1244.0
2025-06,England,Anxiolytics,Diazepam,43443.0
2025-06,England,Antidepressants,Dosulepin hydrochloride,3469.0
2025-06,England,Antidepressants,Doxepin,155.0
2025-06,England,Antidepressants,Duloxetine hydrochloride,50529.0
2025-06,England,Antidepressants,Escitalopram,34765.0
2025-06,England,Antidepressants,Fluoxetine hydrochloride,78817.0
2025-06,England,Antidepressants,Fluvoxamine maleate,203.0
2025-06,England,Antidepressants,Imipramine hydrochloride,1377.0
2025-06,England,Antidepressants,Isocarboxazid,9.0
2025-06,England,Antidepressants,Lofepramine hydrochloride,917.0
2025-06,England,Anxiolytics,Loprazolam mesilate,126.0
2025-06,England,Anxiolytics,Lorazepam,12773.0
2025-06,England,Anxiolytics,Lormetazepam,106.0
2025-06,England,Anxiolytics,Melatonin,39073.0
2025-06,England,Antidepressants,Mianserin hydrochloride,16.0
2025-06,England,Anxiolytics,Midazolam hydrochloride,1557.0
2025-06,England,Anxiolytics,Midazolam maleate,239.0
2025-06,England,Antidepressants,Mirtazapine,139512.0
2025-06,England,Antidepressants,Moclobemide,105.0
2025-06,England,Anxiolytics,Nitrazepam,2146.0
2025-06,England,Antidepressants,Nortriptyline,11588.0
2025-06,England,Anxiolytics,Oxazepam,921.0
2025-06,England,Anxiolytics,Paraldehyde,50.0
2025-06,England,Antidepressants,Paroxetine hydrochloride,13256.0
2025-06,England,Antidepressants,Phenelzine sulfate,78.0
2025-06,England,Anxiolytics,Phenobarbital,1563.0
2025-06,England,Anxiolytics,Phenobarbital sodium,1.0
2025-06,England,Anxiolytics,Pregabalin,110675.0
2025-06,England,Anxiolytics,Promethazine teoclate,179.0
2025-06,England,Antidepressants,Reboxetine,228.0
2025-06,England,Antidepressants,Sertraline hydrochloride,282747.0
2025-06,England,Anxiolytics,Sodium oxybate,20.0
2025-06,England,Anxiolytics,Temazepam,3547.0
2025-06,England,Antidepressants,Tranylcypromine sulfate,65.0
2025-06,England,Antidepressants,Trazodone hydrochloride,14976.0
2025-06,England,Antidepressants,Trimipramine maleate,192.0
2025-06,England,Antidepressants,Venlafaxine,72873.0
2025-06,England,Antidepressants,Vortioxetine,7650.0
2025-06,England,Anxiolytics,Zolpidem tartrate,8729.0
2025-06,England,Anxiolytics,Zopiclone,50998.0
2025-06,England,Antidepressants,Agomelatine,189.0
2025-06,England,Antidepressants,Amitriptyline hydrochloride,145319.0
2025-06,England,Antidepressants,Bupropion hydrochloride,252.0
2025-06,England,Anxiolytics,Buspirone hydrochloride,552.0
2025-06,England,Anxiolytics,Chloral hydrate,61.0
2025-06,England,Anxiolytics,Chlordiazepoxide hydrochloride,177.0
2025-06,England,Antidepressants,Citalopram hydrobromide,115911.0
2025-06,England,Antidepressants,Citalopram hydrochloride,606.0
2025-06,England,Anxiolytics,Clobazam,2793.0
2025-06,England,Anxiolytics,Clomethiazole,13.0
2025-06,England,Antidepressants,Clomipramine hydrochloride,1922.0
2025-06,England,Anxiolytics,Clonazepam,7150.0
2025-06,England,Anxiolytics,Daridorexant,1084.0
2025-06,England,Anxiolytics,Diazepam,43482.0
2025-06,England,Antidepressants,Dosulepin hydrochloride,2357.0
2025-06,England,Antidepressants,Doxepin,134.0
2025-06,England,Antidepressants,Duloxetine hydrochloride,40355.0
2025-06,England,Antidepressants,Escitalopram,19864.0
2025-06,England,Antidepressants,Fluoxetine hydrochloride,56599.0
2025-06,England,Antidepressants,Fluvoxamine maleate,171.0
2025-06,England,Antidepressants,Imipramine hydrochloride,1052.0
2025-06,England,Antidepressants,Isocarboxazid,36.0
2025-06,England,Antidepressants,Lofepramine hydrochloride,962.0
2025-06,England,Anxiolytics,Loprazolam mesilate,80.0
2025-06,England,Anxiolytics,Lorazepam,9590.0
2025-06,England,Anxiolytics,Lormetazepam,65.0
2025-06,England,Anxiolytics,Melatonin,20708.0
2025-06,England,Antidepressants,Mianserin hydrochloride,13.0
2025-06,England,Anxiolytics,Midazolam hydrochloride,764.0
2025-06,England,Anxiolytics,Midazolam maleate,218.0
2025-06,England,Antidepressants,Mirtazapine,110627.0
2025-06,England,Antidepressants,Moclobemide,82.0
2025-06,England,Anxiolytics,Nitrazepam,1638.0
2025-06,England,Antidepressants,Nortriptyline,6986.0
2025-06,England,Anxiolytics,Oxazepam,249.0
2025-06,England,Anxiolytics,Paraldehyde,6.0
2025-06,England,Antidepressants,Paroxetine hydrochloride,9823.0
2025-06,England,Antidepressants,Phenelzine sulfate,48.0
2025-06,England,Anxiolytics,Phenobarbital,1090.0
2025-06,England,Anxiolytics,Phenobarbital sodium,1.0
2025-06,England,Anxiolytics,Pregabalin,75836.0
2025-06,England,Anxiolytics,Promethazine teoclate,176.0
2025-06,England,Antidepressants,Reboxetine,193.0
2025-06,England,Antidepressants,Sertraline hydrochloride,192831.0
2025-06,England,Anxiolytics,Sodium oxybate,6.0
2025-06,England,Anxiolytics,Temazepam,2605.0
2025-06,England,Antidepressants,Tranylcypromine sulfate,41.0
2025-06,England,Antidepressants,Trazodone hydrochloride,8939.0
2025-06,England,Antidepressants,Trimipramine maleate,97.0
2025-06,England,Antidepressants,Venlafaxine,57052.0
2025-06,England,Antidepressants,Vortioxetine,2004.0
2025-06,England,Anxiolytics,Zolpidem tartrate,4623.0
2025-06,England,Anxiolytics,Zopiclone,39046.0
2025-06,England,Antidepressants,Agomelatine,1.0
2025-06,England,Antidepressants,Amitriptyline hydrochloride,71.0
2025-06,England,Anxiolytics,Buspirone hydrochloride,2.0
2025-06,England,Anxiolytics,Chlordiazepoxide hydrochloride,5.0
2025-06,England,Antidepressants,Citalopram hydrobromide,46.0
2025-06,England,Anxiolytics,Clobazam,3.0
2025-06,England,Antidepressants,Clomipramine hydrochloride,2.0
2025-06,England,Anxiolytics,Clonazepam,6.0
2025-06,England,Anxiolytics,Diazepam,84.0
2025-06,England,Antidepressants,Dosulepin hydrochloride,1.0
2025-06,England,Antidepressants,Duloxetine hydrochloride,24.0
2025-06,England,Antidepressants,Escitalopram,4.0
2025-06,England,Antidepressants,Fluoxetine hydrochloride,35.0
2025-06,England,Antidepressants,Fluvoxamine maleate,1.0
2025-06,England,Anxiolytics,Lorazepam,15.0
2025-06,England,Anxiolytics,Melatonin,89.0
2025-06,England,Anxiolytics,Midazolam hydrochloride,2.0
2025-06,England,Antidepressants,Mirtazapine,72.0
2025-06,England,Antidepressants,Nortriptyline,7.0
2025-06,England,Antidepressants,Paroxetine hydrochloride,3.0
2025-06,England,Anxiolytics,Pregabalin,53.0
2025-06,England,Antidepressants,Sertraline hydrochloride,103.0
2025-06,England,Anxiolytics,Temazepam,2.0
2025-06,England,Antidepressants,Trazodone hydrochloride,11.0
2025-06,England,Antidepressants,Venlafaxine,40.0
2025-06,England,Antidepressants,Vortioxetine,4.0
2025-06,England,Anxiolytics,Zolpidem tartrate,4.0
2025-06,England,Anxiolytics,Zopiclone,44.0
2025-07,England,Antidepressants,Agomelatine,140.0
2025-07,England,Antidepressants,Amitriptyline hydrochloride,178653.0
2025-07,England,Antidepressants,Bupropion hydrochloride,305.0
2025-07,England,Anxiolytics,Buspirone hydrochloride,2018.0
2025-07,England,Anxiolytics,Chloral hydrate,75.0
2025-07,England,Anxiolytics,Chlordiazepoxide hydrochloride,159.0
2025-07,England,Antidepressants,Citalopram hydrobromide,166272.0
2025-07,England,Antidepressants,Citalopram hydrochloride,784.0
2025-07,England,Anxiolytics,Clobazam,3977.0
2025-07,England,Anxiolytics,Clomethiazole,21.0
2025-07,England,Anxiolytics,Clomethiazole edisilate,1.0
2025-07,England,Antidepressants,Clomipramine hydrochloride,2780.0
2025-07,England,Anxiolytics,Clonazepam,15417.0
2025-07,England,Anxiolytics,Daridorexant,1178.0
2025-07,England,Anxiolytics,Diazepam,38472.0
2025-07,England,Antidepressants,Dosulepin hydrochloride,2910.0
2025-07,England,Antidepressants,Doxepin,146.0
2025-07,England,Antidepressants,Duloxetine hydrochloride,41136.0
2025-07,England,Antidepressants,Escitalopram,22439.0
2025-07,England,Antidepressants,Fluoxetine hydrochloride,76990.0
2025-07,England,Antidepressants,Fluvoxamine maleate,226.0
2025-07,England,Antidepressants,Imipramine hydrochloride,932.0
2025-07,England,Antidepressants,Isocarboxazid,18.0
2025-07,England,Antidepressants,Lofepramine hydrochloride,974.0
2025-07,England,Anxiolytics,Loprazolam mesilate,129.0
2025-07,England,Anxiolytics,Lorazepam,12339.0
2025-07,England,Anxiolytics,Lormetazepam,116.0
2025-07,England,Anxiolytics,Melatonin,26188.0
2025-07,England,Antidepressants,Mianserin hydrochloride,19.0
2025-07,England,Anxiolytics,Midazolam hydrochloride,995.0
2025-07,England,Anxiolytics,Midazolam maleate,245.0
2025-07,England,Antidepressants,Mirtazapine,118766.0
2025-07,England,Antidepressants,Moclobemide,80.0
2025-07,England,Anxiolytics,Nitrazepam,2745.0
2025-07,England,Antidepressants,Nortriptyline,11714.0
2025-07,England,Anxiolytics,Oxazepam,290.0
2025-07,England,Anxiolytics,Paraldehyde,41.0
2025-07,England,Antidepressants,Paroxetine hydrochloride,14236.0
2025-07,England,Antidepressants,Phenelzine sulfate,51.0
2025-07,England,Anxiolytics,Phenobarbital,1626.0
2025-07,England,Anxiolytics,Phenobarbital sodium,3.0
2025-07,England,Anxiolytics,Pregabalin,98467.0
2025-07,England,Anxiolytics,Promethazine teoclate,453.0
2025-07,England,Antidepressants,Reboxetine,207.0
2025-07,England,Antidepressants,Sertraline hydrochloride,257725.0
2025-07,England,Anxiolytics,Sodium oxybate,15.0
2025-07,England,Anxiolytics,Temazepam,3623.0
2025-07,England,Antidepressants,Tranylcypromine sulfate,18.0
2025-07,England,Antidepressants,Trazodone hydrochloride,8789.0
2025-07,England,Antidepressants,Trimipramine maleate,113.0
2025-07,England,Antidepressants,Venlafaxine,78541.0
2025-07,England,Antidepressants,Vortioxetine,4511.0
2025-07,England,Anxiolytics,Zolpidem tartrate,6697.0
2025-07,England,Anxiolytics,Zopiclone,47684.0
2025-07,England,Antidepressants,Agomelatine,485.0
2025-07,England,Antidepressants,Amitriptyline hydrochloride,133892.0
2025-07,England,Antidepressants,Bupropion hydrochloride,1189.0
2025-07,England,Anxiolytics,Buspirone hydrochloride,1297.0
2025-07,England,Anxiolytics,Chloral hydrate,174.0
2025-07,England,Anxiolytics,Chlordiazepoxide hydrochloride,248.0
2025-07,England,Antidepressants,Citalopram hydrobromide,106538.0
2025-07,England,Antidepressants,Citalopram hydrochloride,391.0
2025-07,England,Anxiolytics,Clobazam,4886.0
2025-07,England,Anxiolytics,Clomethiazole,34.0
2025-07,England,Antidepressants,Clomipramine hydrochloride,2144.0
2025-07,England,Anxiolytics,Clonazepam,13298.0
2025-07,England,Anxiolytics,Daridorexant,1948.0
2025-07,England,Anxiolytics,Diazepam,34085.0
2025-07,England,Antidepressants,Dosulepin hydrochloride,2528.0
2025-07,England,Antidepressants,Doxepin,159.0
2025-07,England,Antidepressants,Duloxetine hydrochloride,36454.0
2025-07,England,Antidepressants,Escitalopram,22479.0
2025-07,England,Anxiolytics,Eszopiclone,1.0
2025-07,England,Antidepressants,Fluoxetine hydrochloride,55578.0
2025-07,England,Antidepressants,Fluvoxamine maleate,357.0
2025-07,England,Antidepressants,Imipramine hydrochloride,866.0
2025-07,England,Antidepressants,Isocarboxazid,21.0
2025-07,England,Antidepressants,Lofepramine hydrochloride,976.0
2025-07,England,Anxiolytics,Loprazolam mesilate,50.0
2025-07,England,Anxiolytics,Lorazepam,8698.0
2025-07,England,Anxiolytics,Lormetazepam,52.0
2025-07,England,Anxiolytics,Melatonin,39071.0
2025-07,England,Antidepressants,Mianserin hydrochloride,20.0
2025-07,England,Anxiolytics,Midazolam hydrochloride,1727.0
2025-07,England,Anxiolytics,Midazolam maleate,269.0
2025-07,England,Antidepressants,Mirtazapine,136699.0
2025-07,England,Antidepressants,Moclobemide,81.0
2025-07,England,Anxiolytics,Nitrazepam,1752.0
2025-07,England,Antidepressants,Nortriptyline,11147.0
2025-07,England,Anxiolytics,Oxazepam,224.0
2025-07,England,Anxiolytics,Paraldehyde,68.0
2025-07,England,Antidepressants,Paroxetine hydrochloride,12398.0
2025-07,England,Antidepressants,Phenelzine sulfate,43.0
2025-07,England,Anxiolytics,Phenobarbital,1134.0
2025-07,England,Anxiolytics,Phenobarbital sodium,1.0
2025-07,England,Anxiolytics,Pregabalin,83920.0
2025-07,England,Anxiolytics,Promethazine teoclate,287.0
2025-07,England,Antidepressants,Reboxetine,106.0
2025-07,England,Antidepressants,Sertraline hydrochloride,227560.0
2025-07,England,Anxiolytics,Sodium oxybate,9.0
2025-07,England,Anxiolytics,Temazepam,2599.0
2025-07,England,Antidepressants,Tranylcypromine sulfate,44.0
2025-07,England,Antidepressants,Trazodone hydrochloride,6592.0
